"","X1","adult","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count","year"
"731",3864,"False",NA,0,"['Documentary']",NA,34045,"tt0230591","en","One Day in September","The full story of the 1972 Munich Olympics Massacre and the Israeli revenge operation 'Wrath of God.' The 1972 Munich Olympics were interrupted by Palestinian terrorists taking Israeli athletes hostage. Besides footage taken at the time, we see interviews with the surviving terrorist, Jamal Al Gashey, and various officials detailing exactly how the police, lacking an anti-terrorist squad and turning down help from the Israelis, botched the operation",1.039367,"/uqrgK5jW0SnzlgtdeqoP2hTzrZr.jpg","[]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1999-10-22,0,94,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]","Released","1972. The Munich Olympic Games. 121 Nations. 7,123 Competitors. Over a billion vieweres ... and 8 Palestinian Terrorists. For the first time in 25 years, the truth is revealed.","One Day in September","False",7.3,14,1999
"732",5286,"False",NA,115000000,"['Drama', 'Action', 'History', 'War']",NA,12100,"tt0245562","en","Windtalkers","Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.",7.455875,"/siWpVZlD3pahKXNnV9M52yCMZJG.jpg","[{'name': 'Lion Rock Productions', 'id': 2812}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-06-14,77628265,134,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'nv', 'name': ''}]","Released","Honor Was Their Code.","Windtalkers","False",5.8,345,2002
"733",1407,"False",NA,15000000,"['Drama', 'Thriller', 'Mystery']",NA,638,"tt0116922","en","Lost Highway","A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.",8.449722,"/z6yhgEzGUJaBBgAxoyggRzwLnVM.jpg","[{'name': 'Ciby 2000', 'id': 105}, {'name': 'October Films', 'id': 236}, {'name': 'Asymmetrical Productions', 'id': 373}, {'name': 'Lost Highway Productions', 'id': 374}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-15,3675201,134,"[{'iso_639_1': 'en', 'name': 'English'}]","Released",NA,"Lost Highway","False",7.5,572,1997
"734",475,"False","{'id': 328, 'name': 'Jurassic Park Collection', 'poster_path': '/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg', 'backdrop_path': '/pJjIH9QN0OkHFV9eue6XfRVnPkr.jpg'}",63000000,"['Adventure', 'Science Fiction']","http://www.jurassicpark.com/",329,"tt0107290","en","Jurassic Park","A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",8.863776,"/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-11,920100000,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]","Released","An adventure 65 million years in the making.","Jurassic Park","False",7.6,4956,1993
"735",1615,"False",NA,5000000,"['Drama']",NA,2895,"tt0118632","en","The Apostle","After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",9.21174,"/9TENkQeln0bdLnlO1VdoCd5HCSi.jpg","[{'name': ""Butcher's Run Productions"", 'id': 1257}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-09,0,134,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","The hardest soul to save was his own.","The Apostle","False",6.1,39,1997
"736",3603,"False",NA,0,"['Animation', 'Music']",NA,29204,"tt0082009","en","American Pop","American Pop is an American animated film that tells the story of four generations of a Russian Jewish immigrant family of musicians whose careers parallel the history of American popular music.",2.340967,"/zEKCAiyDGqarS5PIMs3ivHVz27M.jpg","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Bakshi Productions', 'id': 4921}, {'name': 'Aspen Productions', 'id': 4922}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-02-13,6e+06,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'yi', 'name': ''}]","Released","All those years, all those dreams, all those sons... one of them is going to be a star.","American Pop","False",7.2,21,1981
"737",4563,"False",NA,7500000,"['Comedy', 'Drama']",NA,11308,"tt0087428","en","The Hotel New Hampshire","The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.",2.895566,"/vgT2qf9re4XrC6OrZ2eEY4o4aTC.jpg","[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Woodfall Film Productions', 'id': 1980}, {'name': 'Filmline Productions', 'id': 25580}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-03-09,0,109,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","If you experienced ""The World According To Garp"" and found it witty, delightful and totally unpredictable, then be happily surprised all over again when you join the fun and games that go on at the...Hotel New Hampshire.","The Hotel New Hampshire","False",5.8,26,1984
"738",20029,"False",NA,0,"['Comedy', 'Mystery']",NA,83186,"tt1901040","fr","Wrong","Dolph Springer wakes up one morning to realize he has lost the love of his life, his dog, Paul. During his quest to get Paul (and his life) back, Dolph radically changes the lives of others -- risking his sanity all the while.",11.349635,"/2e6Sf9ZuMdF566MbXfM6zdVd0RC.jpg","[{'name': 'Realitism', 'id': 6929}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2012-09-05,0,94,"[{'iso_639_1': 'en', 'name': 'English'}]","Released",NA,"Wrong","False",6,105,2012
"739",14904,"False",NA,0,"['Fantasy', 'Drama', 'Thriller']","http://doriangraymovie.co.uk/",23488,"tt1235124","en","Dorian Gray","A vain London playboy offers his soul in exchange for eternal beauty in this adaptation of the chilling tale by author Oscar Wilde. Seduced into the decadent world of Lord Henry Wotton (Colin Firth), handsome young aristocrat Dorian Gray (Ben Barnes) becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell.",11.069608,"/tL0JgGir10RFXZ1M0H3TgyrGdtp.jpg","[{'name': 'Ealing Studios', 'id': 2650}, {'name': 'Fragile Films', 'id': 2651}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-09-09,4706919,112,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]","Released","Forever Young. Forever Cursed.","Dorian Gray","False",5.8,588,2009
"740",928,"False",NA,1073000,"['Comedy', 'Romance']",NA,900,"tt0029947","en","Bringing Up Baby","David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",6.60577,"/rol6PWurPNcM6rqjYFBw08ZsEUI.jpg","[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-02-18,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","And so begins the hilarious adventure of Professor David Huxley and Miss Susan Vance, a flutter-brained vixen with love in her heart!","Bringing Up Baby","False",7.6,201,1938
"741",930,"False",NA,0,"['Drama']",NA,85638,"tt0017350","en","The Scarlet Letter","In Puritan Boston, seamstress Hester Prynne is punished for playing on the Sabbath day; but kindly minister Arthur Dimmesdale takes pity on her. The two fall in love, but their relationship cannot be: Hester is already married to Roger Prynne, a physician who has been missing seven years. Dimmesdale has to go away to England; when he returns, he finds Hester pregnant with their child, and the focus of the town's censure. In a humiliating public ceremony, she is forced to don the scarlet letter A - for adultery - and wear it the rest of her life.",0.284522,"/ixWOUuakLMS7eFVAqjx58uAIMyI.jpg","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1926-08-09,0,115,"[{'iso_639_1': 'en', 'name': 'English'}]","Released",NA,"The Scarlet Letter","False",8.3,4,1926
"742",586,"False","{'id': 9743, 'name': 'The Hannibal Lecter Anthology', 'poster_path': '/aRbyr3KsdmIczGh6VrlvlgQdwMQ.jpg', 'backdrop_path': '/npCbvak9UhjPsZB9Oa2k2jsqI7E.jpg'}",19000000,"['Crime', 'Drama', 'Thriller']",NA,274,"tt0102926","en","The Silence of the Lambs","FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",4.307222,"/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg","[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Strong Heart/Demme Production', 'id': 55072}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-02-01,272742922,119,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","To enter the mind of a killer she must challenge the mind of a madman.","The Silence of the Lambs","False",8.1,4549,1991
"743",2127,"False",NA,0,"['Comedy', 'Drama', 'Foreign']",NA,37550,"tt0075040","it","Pasqualino Settebellezze","Nominated for four Academy Awards including Best Director, Seven Beauties stars Giancarlo Giannini (Swept Away) as Pasqualino Frafuso, known in Naples as ""Pasqualino Seven Beauties."" A petty thief who lives off of the profits of his seven sisters while claiming to protect their honor at any cost, Pasqualino is arrested for murder and later sent to fight in the army after committing sexual assault. The Germans capture him and he gets sent to a concentration camp where he plots to make his escape by seducing a German officer.",1.356974,"/sjzvTaFHalbCKDJrHcvjb3WpeI5.jpg","[{'name': 'Medusa Distribuzione', 'id': 15868}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1975-12-20,0,116,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]","Released",NA,"Seven Beauties","False",8.8,10,1975
"744",10930,"False",NA,0,"['Comedy', 'Drama']",NA,1629,"tt0061473","fr","La chinoise","A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",2.499754,"/j9RwOcVFgPD3L9ktoUOYuejquJa.jpg","[]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1967-08-30,30857,96,"[{'iso_639_1': 'fr', 'name': 'Français'}]","Released",NA,"La Chinoise","False",7.4,29,1967
"745",9977,"False",NA,50000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",NA,7453,"tt0371724","en","The Hitchhiker's Guide to the Galaxy","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",13.257255,"/fOb4cJMhnZ11BoHNUii3Vcfo3XU.jpg","[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Everyman Pictures', 'id': 2242}, {'name': 'Hammer & Tongs', 'id': 2243}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-01-15,104478416,109,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","Don't leave Earth without it.","The Hitchhiker's Guide to the Galaxy","False",6.6,1340,2005
"746",11316,"False",NA,90000000,"['Drama', 'Thriller', 'Crime']","http://thedeparted.warnerbros.com/",1422,"tt0407887","en","The Departed","To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",18.515448,"/tGLO9zw5ZtCeyyEWgbYGgsFxC6i.jpg","[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Media Asia Films', 'id': 5552}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Plan B Entertainment', 'id': 45778}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-10-05,289847354,151,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]","Released","Lies. Betrayal. Sacrifice. How far will you take it?","The Departed","False",7.9,4455,2006
"747",630,"False",NA,12000000,"['Comedy']",NA,61752,"tt0116414","en","Girl 6","Girl 6 is a 1996 American film by director Spike Lee about a phone sex operator. Theresa Randle played the title character, and playwright Suzan-Lori Parks wrote the screenplay. The soundtrack is composed entirely of songs written by Prince. The film was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Directors Quentin Tarantino and Ron Silver make cameo appearances as film directors at a pair of interesting auditions.",4.405169,"/iy0w5k8icgoBpbTi9JLqUiTSeCU.jpg","[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-22,4939939,108,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","A fresh, sassy and sexy comedy!","Girl 6","False",5.7,17,1996
"748",21907,"False",NA,9000000,"['Action', 'Adventure', 'Drama']",NA,152747,"tt2017038","en","All Is Lost","Deep into a solo voyage in the Indian Ocean, an unnamed man (Redford) wakes to find his 39-foot yacht taking on water after a collision with a shipping container left floating on the high seas. With his navigation equipment and radio disabled, the man sails unknowingly into the path of a violent storm. Despite his success in patching the breached hull, his mariner's intuition and a strength that belies his age, the man barely survives the tempest. Using only a sextant and nautical maps to chart his progress, he is forced to rely on ocean currents to carry him into a shipping lane in hopes of hailing a passing vessel. But with the sun unrelenting, sharks circling and his meager supplies dwindling, the ever-resourceful sailor soon finds himself staring his mortality in the face.",12.74965,"/5TiKyU8iiHy1HiVNAmtEqYErKom.jpg","[{'name': 'Sudden Storm Productions', 'id': 6742}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Treehouse Pictures', 'id': 14580}, {'name': 'Before the Door Pictures', 'id': 14861}, {'name': 'Washington Square Films', 'id': 14862}, {'name': 'Black Bear Pictures', 'id': 22146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-18,6108720,106,"[{'iso_639_1': 'en', 'name': 'English'}]","Released","Never give up.","All Is Lost","False",6.6,679,2013
"749",22,"False",NA,50000000,"['Action', 'Adventure', 'Crime', 'Thriller']",NA,9691,"tt0112401","en","Assassins","Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",11.065939,"/xAx5MP7Dg4y85pyS7atX6eWk4Qd.jpg","[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Canal+', 'id': 5358}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}, {'name': 'Evansgideon/Lazar', 'id': 25061}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-06,30303072,132,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}]","Released","In the shadows of life, In the business of death, One man found a reason to live...","Assassins","False",6,394,1995
